i,gravid,classe
8.510447,35.6856,2
4.191141,35.6856,2
8.72743,38.7894,2
-5.257872,35.6856,2
-0.0,35.6856,2
8.689388,35.6856,2
8.733333,35.6856,2
6.927694,35.6856,2
-0.0,35.6856,2
4.679579,35.6856,2
8.733333,35.6856,2
-4.627617,35.6856,2
4.88618,35.6856,2
0.224195,35.6856,2
8.733333,35.6856,2
-0.0,35.6856,2
8.657699,35.6856,2
8.733333,35.6856,2
3.86765,35.6856,2
4.666667,35.6856,2
8.733333,35.6856,2
4.666667,35.6856,2
4.447583,35.6856,2
4.679129,35.6856,2
-0.0,35.6856,2
6.635656,35.6856,2
4.741542,35.6856,2
4.666667,35.6856,2
5.72315,35.6856,2
8.733333,35.6856,2
-0.138135,35.6856,2
8.733333,35.6856,2
5.470382,35.6856,2
8.733333,35.6856,2
0.0,35.6856,2
2.656058,35.6856,2
3.613504,35.6856,2
0.16672,35.6856,2
-4.401205,42.5148,2
6.757808,35.6856,2
4.202549,35.6856,2
4.62646,35.6856,2
4.760732,35.6856,2
-4.333333,35.6856,2
3.675466,41.3526,2
4.67481,35.6856,2
-4.396049,35.6856,2
7.035212,35.6856,2
8.733333,35.6856,2
0.167781,35.6856,2
8.465881,35.6856,2
-4.351609,35.6856,2
8.733333,35.6856,2
-4.409056,35.6856,2
4.666667,35.6856,2
0.0,35.6856,2
8.4294,35.6856,2
4.043735,35.6856,2
4.684256,35.6856,2
8.435832,35.6856,2
4.712092,35.6856,2
4.676807,35.6856,2
8.688131,35.6856,2
-4.792582,35.6856,2
8.733333,35.6856,2
-4.35408,35.6856,2
4.780997,35.6856,2
0.435149,35.6856,2
1.432004,35.6856,2
4.12512,35.6856,2
4.680069,35.6856,2
8.733333,35.6856,2
-4.333333,35.6856,2
-8.722515,35.6856,2
8.733333,35.6856,2
4.738303,35.6856,2
-8.504821,35.6856,2
4.76877,35.6856,2
-4.333333,35.6856,2
-5.141677,35.6856,2
-8.400423,35.6856,2
2.289472,35.6856,2
-4.336094,40.2555,2
2.461077,35.6856,2
-4.738911,35.7228,2
8.733333,35.6856,2
0.0,35.6856,2
8.658273,42.4242,2
4.780638,35.6856,2
-4.411186,35.6856,2
-0.0,35.6856,2
8.728551,35.6856,2
7.238853,35.6856,2
4.181294,35.6856,2
5.253869,35.6856,2
8.733333,35.6856,2
-5.032788,35.6856,2
2.019825,35.6856,2
-4.333333,35.6856,2
-4.358022,35.6856,2
4.191339,35.6856,2
5.295317,35.6856,2
8.733333,35.6856,2
4.666667,35.6856,2
-4.833555,35.6856,2
8.727177,35.6856,2
8.733333,35.6856,2
0.109567,35.6856,2
4.666667,35.6856,2
8.733333,35.6856,2
7.082447,35.6856,2
8.733333,35.6856,2
4.700009,35.6856,2
4.666667,35.6856,2
-0.0,35.6856,2
-4.820371,35.6856,2
4.892725,35.6856,2
4.666667,35.6856,2
4.727276,35.6856,2
-1.30818,35.6856,2
-8.6638,52.9395,2
4.695439,35.6856,2
-0.0,35.6856,2
6.39289,35.6856,2
5.846728,35.6856,2
0.368757,35.6856,2
-4.731986,35.6856,2
0.0,35.6856,2
4.101047,35.6856,2
2.365819,35.6856,2
8.733333,35.6856,2
8.715095,35.6856,2
0.922818,35.6856,2
8.733333,35.6856,2
8.733333,35.6856,2
-0.0,35.6856,2
8.584955,35.6856,2
8.623413,35.6856,2
4.666667,35.6856,2
8.178428,35.6856,2
4.666667,35.6856,2
-4.338165,35.6856,2
4.679866,35.6856,2
4.726208,35.6856,2
4.666667,35.6856,2
4.810817,35.6856,2
8.733333,35.6856,2
8.733333,35.6856,2
8.505515,35.6856,2
0.0,35.6856,2
4.666667,35.6856,2
8.728276,35.6856,2
8.733333,35.6856,2
4.790704,35.6856,2
-4.414458,35.6856,2
4.744192,35.6856,2
-4.396339,35.6856,2
3.502554,35.6856,2
4.779654,35.6856,2
8.733333,35.6856,2
8.733126,35.6856,2
-0.0,35.6856,2
6.135617,53.4168,2
4.734429,35.6856,2
8.733333,35.6856,2
8.733333,35.6856,2
8.644148,35.6856,2
4.810328,35.6856,2
4.671751,35.6856,2
-4.631633,35.6856,2
8.664254,35.6856,2
8.733333,35.6856,2
8.733333,35.6856,2
4.666667,35.6856,2
2.143371,35.6856,2
0.0,35.6856,2
8.733333,35.6856,2
1.727241,35.6856,2
-4.365719,39.2651,2
8.658865,35.6856,2
5.421306,50.5494,2
8.733333,35.6856,2
0.705696,35.6856,2
4.85202,35.6856,2
4.771556,35.6856,2
0.0,35.6856,2
4.459559,35.6856,2
-1.1404,35.6856,2
7.157637,35.6856,2
0.473299,35.6856,2
8.505192,35.6856,2
8.733333,35.6856,2
4.807203,35.6856,2
4.671156,35.6856,2
5.726887,35.6856,2
8.722756,35.6856,2
4.670168,35.6856,2
-0.0,35.6856,2
-0.399725,35.6856,2
4.670589,35.6856,2
6.943693,35.6856,2
8.733333,35.6856,2
7.486123,35.6856,2
-8.63365,35.6856,2
4.883934,35.6856,2
4.691408,35.6856,2
4.171366,35.6856,2
-4.333333,35.6856,2
8.733333,35.6856,2
0.104177,35.6856,2
-6.128782,35.6856,2
-0.0,35.6856,2
4.832205,35.6856,2
4.666667,35.6856,2
4.672309,35.6856,2
4.790395,35.6856,2
3.803451,35.6856,2
4.672572,35.6856,2
1.205486,35.6856,2
8.733333,35.6856,2
4.310051,35.6856,2
-0.0,35.6856,2
8.733333,35.6856,2
-4.380699,35.6856,2
-8.720627,35.6856,2
-4.889503,35.6856,2
-4.357547,35.6856,2
3.572722,35.6856,2
-1.326235,35.6856,2
0.0,35.6856,2
-0.0,35.6856,2
-4.779717,35.6856,2
-4.367536,35.6856,2
-0.0,35.6856,2
8.733333,35.6856,2
8.621804,35.6856,2
-0.0,35.6856,2
8.733333,35.6856,2
4.666667,35.6856,2
-0.0,35.6856,2
2.754802,35.6856,2
4.706562,35.6856,2
-0.0,35.6856,2
-4.333333,35.6856,2
8.733333,50.1817,2
-4.379639,35.6856,2
-0.0,35.6856,2
8.733333,35.6856,2
4.793476,35.6856,2
4.672875,35.6856,2
8.732184,35.6856,2
8.733333,35.6856,2
8.730944,35.6856,2
-4.398022,46.656,2
-4.414159,35.6856,2
8.733333,35.6856,2
1.560007,35.6856,2
4.666667,35.6856,2
3.408978,35.6856,2
8.733333,35.6856,2
-0.0,35.6856,2
-6.169723,35.6856,2
4.672339,35.6856,2
-0.0,35.6856,2
8.733333,35.6856,2
4.679751,35.6856,2
5.762228,35.6856,2
4.210502,35.6856,2
1.443997,35.6856,2
1.827362,35.6856,2
4.574704,35.6856,2
-4.394528,35.6856,2
-0.0,35.6856,2
5.726772,35.6856,2
4.713281,35.6856,2
8.512837,37.7725,2
8.503804,35.6856,2
4.743017,35.6856,2
4.672118,35.6856,2
4.817542,35.6856,2
8.589582,35.6856,2
6.07916,35.6856,2
4.706053,35.6856,2
3.504097,35.6856,2
8.733333,35.6856,2
8.662893,35.6856,2
6.388535,35.6856,2
-4.333333,35.6856,2
4.807462,35.6856,2
-0.0,35.6856,2
4.395155,35.6856,2
-4.386136,35.6856,2
-4.385294,35.6856,2
8.733333,35.6856,2
-5.3309,35.6856,2
8.733333,35.6856,2
-4.333333,35.6856,2
4.795589,35.6856,2
-0.0,35.6856,2
-4.375541,35.6856,2
-0.0,35.6856,2
-4.387384,35.6856,2
0.84025,35.6856,2
3.589164,35.6856,2
-4.333333,35.6856,2
-8.700525,35.6856,2
-4.33615,35.6856,2
-4.334551,35.6856,2
1.034585,35.6856,2
8.636783,35.6856,2
1.27445,35.6856,2
4.666667,35.6856,2
8.378513,35.6856,2
-4.33751,35.6856,2
8.733333,35.6856,2
-4.333333,35.6856,2
4.666667,35.6856,2
-4.862002,35.6856,2
-0.0,35.6856,2
-4.333333,35.6856,2
8.496953,35.6856,2
8.733333,35.6856,2
8.584678,35.6856,2
8.733333,35.6856,2
-0.0,35.6856,2
-2.288559,35.6856,2
-5.285566,35.6856,2
0.429906,35.6856,2
4.666667,35.6856,2
8.538166,35.6856,2
-4.333333,35.6856,2
1.070679,35.6856,2
4.666667,35.6856,2
0.0,35.6856,2
8.733333,43.0931,2
4.666667,35.6856,2
4.688018,35.6856,2
8.636409,35.6856,2
4.749624,35.6856,2
4.221264,35.6856,2
8.733333,44.7565,2
1.127644,35.6856,2
-0.0,35.6856,2
5.022149,35.6856,2
-0.0,35.6856,2
-4.845425,35.6856,2
4.666667,35.6856,2
8.733333,35.6856,2
3.988089,35.6856,2
-4.333333,44.5995,2
-0.0,35.6856,2
-1.432914,35.6856,2
4.774128,40.4268,2
8.400144,35.6856,2
4.768427,35.6856,2
1.707746,35.6856,2
4.745181,35.6856,2
